ProductID,SKU,Category_Name,Sub-Category,Product_Name,Brand,Product_Description,Gender,Color,Size,Selling_Price,Discount
PROD_00578,SKU-ELE-0578,Electronics,TV,Xiaomi TV Premium,Xiaomi,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Maroon,Home Theatre,13409.2,30
PROD_00579,SKU-ELE-0579,Electronics,TV,Sony TV Pro,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Small,77182.4,20
PROD_00580,SKU-ELE-0580,Electronics,TV,Boat TV Advanced,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,White,Medium,42331.7,15
PROD_00581,SKU-ELE-0581,Electronics,TV,Apple TV Classic,Apple,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Red,Large,20824,5
PROD_00582,SKU-ELE-0582,Electronics,TV,Apple TV Advanced,Apple,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Black,Home Theatre,22996.4,30
PROD_00583,SKU-ELE-0583,Electronics,TV,Sony TV Classic,Sony,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Beige,Small,22513.5,10
PROD_00584,SKU-ELE-0584,Electronics,TV,Sony TV Deluxe,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Beige,Medium,88526.7,10
PROD_00585,SKU-ELE-0585,Electronics,TV,Sony TV Advanced,Sony,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Maroon,Large,77744.4,15
PROD_00586,SKU-ELE-0586,Electronics,TV,Boat TV Pro,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Maroon,Home Theatre,36542.25,25
PROD_00587,SKU-ELE-0587,Electronics,TV,Samsung TV Advanced,Samsung,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Navy,Small,82742.15,5
PROD_00588,SKU-ELE-0588,Electronics,TV,Apple TV Pro,Apple,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Navy,Medium,44735.25,25
PROD_00589,SKU-ELE-0589,Electronics,TV,Xiaomi TV Premium,Xiaomi,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Large,66120.3,10
PROD_00590,SKU-ELE-0590,Electronics,TV,Apple TV Pro,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Home Theatre,51000.75,25
PROD_00591,SKU-ELE-0591,Electronics,TV,Sony TV Deluxe,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Pink,Small,56237.15,5
PROD_00592,SKU-ELE-0592,Electronics,TV,Boat TV Premium,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Grey,Medium,52483.9,30
PROD_00593,SKU-ELE-0593,Electronics,TV,Samsung TV Advanced,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Green,Large,45676.8,10
PROD_00594,SKU-ELE-0594,Electronics,TV,Boat TV Deluxe,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Green,Home Theatre,47648.7,10
PROD_00595,SKU-ELE-0595,Electronics,TV,OnePlus TV Deluxe,OnePlus,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Small,1836.85,15
PROD_00596,SKU-ELE-0596,Electronics,TV,Samsung TV Premium,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Medium,68538.9,15
PROD_00597,SKU-ELE-0597,Electronics,TV,OnePlus TV Deluxe,OnePlus,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Large,26862,25
PROD_00598,SKU-ELE-0598,Electronics,TV,Apple TV Deluxe,Apple,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Green,Home Theatre,62920.4,5
PROD_00599,SKU-ELE-0599,Electronics,TV,Samsung TV Deluxe,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Blue,Small,11694.5,5
PROD_00600,SKU-ELE-0600,Electronics,TV,Samsung TV Pro,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Grey,Medium,11667.75,25
PROD_00601,SKU-ELE-0601,Electronics,TV,OnePlus TV Deluxe,OnePlus,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,White,Large,3553,5
PROD_00602,SKU-ELE-0602,Electronics,TV,Boat TV Advanced,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Red,Home Theatre,64212.3,10
PROD_00603,SKU-ELE-0603,Electronics,TV,Boat TV Classic,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Blue,Small,90003.95,5
PROD_00604,SKU-ELE-0604,Electronics,TV,Sony TV Premium,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Green,Medium,17809.2,10
PROD_00605,SKU-ELE-0605,Electronics,TV,Sony TV Deluxe,Sony,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Grey,Large,19772.2,30
PROD_00606,SKU-ELE-0606,Electronics,TV,Boat TV Classic,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Grey,Home Theatre,79688.85,5
PROD_00607,SKU-ELE-0607,Electronics,TV,Xiaomi TV Premium,Xiaomi,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Beige,Small,71498.4,20
PROD_00608,SKU-ELE-0608,Electronics,TV,Xiaomi TV Deluxe,Xiaomi,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Grey,Medium,48821.45,5
PROD_00609,SKU-ELE-0609,Electronics,TV,Apple TV Premium,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,White,Large,20817,25
PROD_00610,SKU-ELE-0610,Electronics,TV,Samsung TV Advanced,Samsung,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,White,Home Theatre,73904.95,15
PROD_00611,SKU-ELE-0611,Electronics,TV,Xiaomi TV Deluxe,Xiaomi,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Pink,Small,20370.85,5
PROD_00612,SKU-ELE-0612,Electronics,TV,Xiaomi TV Pro,Xiaomi,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Black,Medium,43560.3,30
PROD_00613,SKU-ELE-0613,Electronics,TV,Boat TV Advanced,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Green,Large,63422.8,30
PROD_00614,SKU-ELE-0614,Electronics,TV,Boat TV Deluxe,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Red,Home Theatre,26853.2,15
PROD_00615,SKU-ELE-0615,Electronics,TV,Apple TV Classic,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Navy,Small,59469,25
PROD_00616,SKU-ELE-0616,Electronics,TV,Apple TV Premium,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Red,Medium,7197.3,10
PROD_00617,SKU-ELE-0617,Electronics,TV,Apple TV Pro,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Black,Large,632.7,10
PROD_00618,SKU-ELE-0618,Electronics,TV,Samsung TV Deluxe,Samsung,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Red,Home Theatre,39279.75,25
PROD_00619,SKU-ELE-0619,Electronics,TV,Samsung TV Deluxe,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Navy,Large,52535.1,15
PROD_00620,SKU-ELE-0620,Electronics,TV,OnePlus TV Pro,OnePlus,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Grey,Home Theatre,47174.15,15
PROD_00621,SKU-ELE-0621,Electronics,Headphones,Samsung Headphones Advanced,Samsung,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Red,Over-ear,31121.3,30
PROD_00622,SKU-ELE-0622,Electronics,Headphones,OnePlus Headphones Premium,OnePlus,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Green,On-ear,65397.3,15
PROD_00623,SKU-ELE-0623,Electronics,Headphones,Apple Headphones Pro,Apple,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Grey,In-ear,80793,10
PROD_00624,SKU-ELE-0624,Electronics,Headphones,Sony Headphones Advanced,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Black,Over-ear,14547.35,5
PROD_00625,SKU-ELE-0625,Electronics,Headphones,Samsung Headphones Advanced,Samsung,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Black,On-ear,2592,25
PROD_00626,SKU-ELE-0626,Electronics,Headphones,OnePlus Headphones Advanced,OnePlus,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Black,In-ear,42687.4,30
PROD_00627,SKU-ELE-0627,Electronics,Headphones,Sony Headphones Pro,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Beige,Over-ear,27694.7,15
PROD_00628,SKU-ELE-0628,Electronics,Headphones,OnePlus Headphones Deluxe,OnePlus,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,White,On-ear,51307.7,15
PROD_00629,SKU-ELE-0629,Electronics,Headphones,Apple Headphones Pro,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Green,In-ear,3476.5,15
PROD_00630,SKU-ELE-0630,Electronics,Headphones,Xiaomi Headphones Deluxe,Xiaomi,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Red,Over-ear,82240.55,5
PROD_00631,SKU-ELE-0631,Electronics,Headphones,OnePlus Headphones Classic,OnePlus,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Maroon,On-ear,9796.5,30
PROD_00632,SKU-ELE-0632,Electronics,Headphones,OnePlus Headphones Classic,OnePlus,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,White,In-ear,42243.6,30
PROD_00633,SKU-ELE-0633,Electronics,Headphones,Samsung Headphones Premium,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Black,Over-ear,38482.05,15
PROD_00634,SKU-ELE-0634,Electronics,Headphones,Apple Headphones Classic,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Red,On-ear,2874.4,20
PROD_00635,SKU-ELE-0635,Electronics,Headphones,Xiaomi Headphones Classic,Xiaomi,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,White,In-ear,11581.25,15
PROD_00636,SKU-ELE-0636,Electronics,Headphones,OnePlus Headphones Deluxe,OnePlus,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Pink,Over-ear,12129.75,25
PROD_00637,SKU-ELE-0637,Electronics,Headphones,OnePlus Headphones Classic,OnePlus,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,White,On-ear,70556.4,10
PROD_00638,SKU-ELE-0638,Electronics,Headphones,Apple Headphones Advanced,Apple,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Black,In-ear,71469.7,15
PROD_00639,SKU-ELE-0639,Electronics,Headphones,Apple Headphones Pro,Apple,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Pink,Over-ear,78361.7,5
PROD_00640,SKU-ELE-0640,Electronics,Headphones,Sony Headphones Pro,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Maroon,On-ear,2438.65,5
PROD_00641,SKU-ELE-0641,Electronics,Headphones,OnePlus Headphones Deluxe,OnePlus,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Blue,In-ear,2560.5,25
PROD_00642,SKU-ELE-0642,Electronics,Headphones,Boat Headphones Premium,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,White,Over-ear,40983.3,10
PROD_00643,SKU-ELE-0643,Electronics,Headphones,Sony Headphones Classic,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Navy,On-ear,56379.65,5
PROD_00644,SKU-ELE-0644,Electronics,Headphones,Xiaomi Headphones Deluxe,Xiaomi,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Pink,In-ear,42918.4,20
PROD_00645,SKU-ELE-0645,Electronics,Headphones,Sony Headphones Pro,Sony,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Green,Over-ear,19179.75,25
PROD_00646,SKU-ELE-0646,Electronics,Headphones,Sony Headphones Deluxe,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Green,On-ear,64239.7,30
PROD_00647,SKU-ELE-0647,Electronics,Headphones,Boat Headphones Pro,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Pink,In-ear,10261.5,25
PROD_00648,SKU-ELE-0648,Electronics,Headphones,Samsung Headphones Pro,Samsung,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Pink,Over-ear,49612.5,30
PROD_00649,SKU-ELE-0649,Electronics,Headphones,Sony Headphones Deluxe,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Beige,On-ear,46428.2,30
PROD_00650,SKU-ELE-0650,Electronics,Headphones,Boat Headphones Classic,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Pink,In-ear,89694.9,10
PROD_00651,SKU-ELE-0651,Electronics,Headphones,Xiaomi Headphones Classic,Xiaomi,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Beige,Over-ear,12559.2,20
PROD_00652,SKU-ELE-0652,Electronics,Headphones,Samsung Headphones Pro,Samsung,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Beige,On-ear,37105.6,30
PROD_00653,SKU-ELE-0653,Electronics,Headphones,Boat Headphones Deluxe,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Grey,In-ear,74024,5
PROD_00654,SKU-ELE-0654,Electronics,Headphones,Boat Headphones Premium,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Over-ear,74334.65,5
PROD_00655,SKU-ELE-0655,Electronics,Headphones,Xiaomi Headphones Pro,Xiaomi,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Red,On-ear,69489.7,30
PROD_00656,SKU-ELE-0656,Electronics,Headphones,Apple Headphones Deluxe,Apple,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Pink,In-ear,37459.8,10
PROD_00657,SKU-ELE-0657,Electronics,Headphones,Sony Headphones Deluxe,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Pink,Over-ear,37651.2,20
PROD_00658,SKU-ELE-0658,Electronics,Headphones,Xiaomi Headphones Pro,Xiaomi,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Maroon,On-ear,33958.4,20
PROD_00659,SKU-ELE-0659,Electronics,Headphones,Apple Headphones Pro,Apple,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Navy,In-ear,27881.25,25
PROD_00660,SKU-ELE-0660,Electronics,Headphones,Apple Headphones Pro,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,In-ear,13906.8,10
PROD_00661,SKU-ELE-0661,Electronics,Mobiles,Boat Mobiles Pro,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Green,Gaming,29175,25
PROD_00662,SKU-ELE-0662,Electronics,Mobiles,Samsung Mobiles Pro,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Blue,Gaming,15213.6,20
PROD_00663,SKU-ELE-0663,Electronics,Mobiles,Apple Mobiles Deluxe,Apple,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Red,Gaming,51628.7,5
PROD_00664,SKU-ELE-0664,Electronics,Mobiles,Sony Mobiles Pro,Sony,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Black,Gaming,75800.45,15
PROD_00665,SKU-ELE-0665,Electronics,Mobiles,Sony Mobiles Premium,Sony,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Black,Gaming,7260,25
PROD_00666,SKU-ELE-0666,Electronics,Mobiles,Boat Mobiles Classic,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Black,Gaming,56213.6,20
PROD_00667,SKU-ELE-0667,Electronics,Mobiles,Sony Mobiles Classic,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Pink,Gaming,10425.6,20
PROD_00668,SKU-ELE-0668,Electronics,Mobiles,Apple Mobiles Deluxe,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Beige,Gaming,73799.2,20
PROD_00669,SKU-ELE-0669,Electronics,Mobiles,Boat Mobiles Premium,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Pink,Gaming,30458.4,20
PROD_00670,SKU-ELE-0670,Electronics,Mobiles,Sony Mobiles Pro,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Maroon,Gaming,28881.9,5
PROD_00671,SKU-ELE-0671,Electronics,Mobiles,Boat Mobiles Deluxe,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Pink,Gaming,56979.2,20
PROD_00672,SKU-ELE-0672,Electronics,Mobiles,Samsung Mobiles Classic,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Red,Gaming,66922.5,25
PROD_00673,SKU-ELE-0673,Electronics,Mobiles,Samsung Mobiles Advanced,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Blue,Gaming,63128.65,15
PROD_00674,SKU-ELE-0674,Electronics,Mobiles,Apple Mobiles Deluxe,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Gaming,74792.7,10
PROD_00675,SKU-ELE-0675,Electronics,Mobiles,OnePlus Mobiles Advanced,OnePlus,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,White,Gaming,1019.7,10
PROD_00676,SKU-ELE-0676,Electronics,Mobiles,Samsung Mobiles Deluxe,Samsung,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Green,Gaming,45056.25,25
PROD_00677,SKU-ELE-0677,Electronics,Mobiles,Xiaomi Mobiles Pro,Xiaomi,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Blue,Gaming,83775.75,5
PROD_00678,SKU-ELE-0678,Electronics,Mobiles,Xiaomi Mobiles Premium,Xiaomi,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Black,Gaming,29150.1,30
PROD_00679,SKU-ELE-0679,Electronics,Mobiles,Samsung Mobiles Classic,Samsung,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,White,Gaming,16066.4,5
PROD_00680,SKU-ELE-0680,Electronics,Mobiles,Boat Mobiles Deluxe,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Grey,Gaming,54762.4,20
PROD_00681,SKU-ELE-0681,Electronics,Mobiles,Xiaomi Mobiles Premium,Xiaomi,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Gaming,56122.1,15
PROD_00682,SKU-ELE-0682,Electronics,Mobiles,OnePlus Mobiles Advanced,OnePlus,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Navy,Gaming,16274.1,15
PROD_00683,SKU-ELE-0683,Electronics,Mobiles,Apple Mobiles Deluxe,Apple,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Maroon,Gaming,19602,25
PROD_00684,SKU-ELE-0684,Electronics,Mobiles,Boat Mobiles Classic,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,White,Gaming,47987.8,30
PROD_00685,SKU-ELE-0685,Electronics,Mobiles,Sony Mobiles Classic,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,White,Gaming,77493.6,20
PROD_00686,SKU-ELE-0686,Electronics,Mobiles,Xiaomi Mobiles Deluxe,Xiaomi,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Blue,Gaming,45729.6,20
PROD_00687,SKU-ELE-0687,Electronics,Mobiles,Boat Mobiles Premium,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Red,Gaming,11733.45,5
PROD_00688,SKU-ELE-0688,Electronics,Mobiles,Boat Mobiles Deluxe,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Pink,Gaming,41281.2,10
PROD_00689,SKU-ELE-0689,Electronics,Mobiles,Boat Mobiles Classic,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Navy,Gaming,60493.65,15
PROD_00690,SKU-ELE-0690,Electronics,Mobiles,Apple Mobiles Advanced,Apple,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Pink,Gaming,23118.25,5
PROD_00691,SKU-ELE-0691,Electronics,Mobiles,OnePlus Mobiles Premium,OnePlus,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Maroon,Gaming,71100.9,10
PROD_00692,SKU-ELE-0692,Electronics,Mobiles,Boat Mobiles Pro,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Beige,Gaming,62877.6,20
PROD_00693,SKU-ELE-0693,Electronics,Mobiles,Sony Mobiles Advanced,Sony,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,White,Gaming,12095.4,5
PROD_00694,SKU-ELE-0694,Electronics,Mobiles,Apple Mobiles Premium,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Black,Gaming,27124.5,25
PROD_00695,SKU-ELE-0695,Electronics,Mobiles,Samsung Mobiles Pro,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Red,Gaming,50724.8,30
PROD_00696,SKU-ELE-0696,Electronics,Mobiles,Boat Mobiles Advanced,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Red,Gaming,21683.25,25
